participant;percentage;time;pos_x_right;pos_y_right;dil_right;pos_x_left;pos_y_left;dil_left;brightness;fov;trial;;
Marion;30;59.1;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;59.12;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;59.14;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;59.16;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;59.18;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;59.2;0;0.02124023;-1;0;0.02124023;-1;1;-1;1;;
Marion;30;59.22;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;59.24;0.5;0.0625;-1;0.5;0.0625;-1;1;-1;1;;
Marion;30;59.26;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;59.28;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;59.3;0;-0.046875;-1;0;-0.046875;-1;1;-1;1;;
Marion;30;59.32;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;59.34;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;59.36;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;59.38;-0.5;-0.5;-1;-0.5;-0.5;-1;1;15;1;;
Marion;30;59.4;-0.5;-0.5;-1;-0.5;-0.5;-1;1;15;1;;
Marion;30;59.42;0.5;0.0625;-1;0.5;0.0625;-1;1;15;1;;
Marion;30;59.44;-0.5;-0.5;-1;-0.5;-0.5;-1;1;15;1;;
Marion;30;59.46;-0.5;-0.5;-1;-0.5;-0.5;-1;1;15;1;;
Marion;30;59.48;-0.5;-0.5;-1;-0.5;-0.5;-1;1;15;1;;
Marion;30;59.5;0.5;-0.0625;-1;0.5;-0.0625;-1;1;15;1;;
Marion;30;59.52;-0.5;-0.5;-1;-0.5;-0.5;-1;1;15;1;;
Marion;30;59.54;0;-0.03125;-1;0;-0.03125;-1;1;15;1;;
Marion;30;59.56;-0.5;-0.5;-1;-0.5;-0.5;-1;1;15;1;;
Marion;30;59.58;-0.5;-0.5;-1;-0.5;-0.5;-1;1;15;1;;
Marion;30;59.6;-0.5;-0.5;-1;-0.5;-0.5;-1;1;15;1;;
Marion;30;59.62;-0.5;-0.5;-1;-0.5;-0.5;-1;1;15;1;;
Marion;30;59.64;-0.5;-0.5;-1;-0.5;-0.5;-1;1;15;1;;
Marion;30;59.66;-0.5;-0.5;-1;-0.5;-0.5;-1;1;15;1;;
Marion;30;59.68;0;0.0625;-1;0;0.0625;-1;1;15;1;;
Marion;30;59.7;-0.0182566;0.006434441;4.89563;0.03676206;0.0144943;4.87941;1;15;1;;
Marion;30;59.72;-0.0196529;0.003310978;4.852188;0.04614478;0.02034646;4.954758;1;15;1;;
Marion;30;59.74;-0.01620224;0.002801657;4.962402;0.04639328;0.0211212;5.035919;1;15;1;;
Marion;30;59.76;-0.01602378;0.002202749;4.851807;0.05002511;0.01589394;5.055527;1;15;1;;
Marion;30;59.78;-0.01154417;-0.001122296;4.908569;0.05370581;0.01285386;5.057236;1;15;1;;
Marion;30;59.8;-0.005307853;-0.004151314;4.987549;0.05460638;0.01446342;5.060242;1;15;1;;
Marion;30;59.82;-0.004471213;-0.002355963;4.972229;0.06059152;0.01059049;5.151062;1;15;1;;
Marion;30;59.84;-0.004490435;-0.0201146;5.030807;0.05993509;-0.003972948;5.077133;1;15;1;;
Marion;30;59.86;-0.00388822;-0.03174999;4.948456;0.06052148;-0.01873738;5.071228;1;15;1;;
Marion;30;59.88;-0.005159348;-0.03383493;4.988876;0.06048256;-0.01719016;5.096786;1;15;1;;
Marion;30;59.9;-0.006176591;-0.0326885;5.037643;0.05661863;-0.02167153;5.067642;1;15;1;;
Marion;30;59.92;-0.008473188;-0.1016257;4.992477;0.05727291;-0.02542734;5.055405;1;15;1;;
Marion;30;59.94;-0.01979727;-0.08039463;5.015427;0.0636943;-0.01785338;5.140472;1;15;1;;
Marion;30;59.96;-0.007786155;-0.09504706;5.031876;0.06197995;-0.01727089;5.005783;1;15;1;;
Marion;30;59.98;-0.005920261;-0.09277919;5.069351;0.06513715;-0.01275301;5.042435;1;15;1;;
Marion;30;60;-0.005920142;-0.09277919;5.069351;0.06513727;-0.01275301;5.042435;1;15;1;;
Marion;30;60.02;-0.001354277;-0.0206179;5.154526;0.06194818;0.001649857;5.124023;1;15;1;;
Marion;30;60.04;-0.004113704;-0.01607007;5.029541;0.06652701;0.004037857;5.096909;1;15;1;;
Marion;30;60.06;-0.002738029;-0.0202049;5.081055;0.06706291;0.001122117;5.039185;1;15;1;;
Marion;30;60.08;-0.002327472;-0.01774746;5.024094;0.06186813;0.001027763;5.118103;1;15;1;;
Marion;30;60.1;0.01146019;-0.01545978;5.197556;0.05756396;-0.00217092;5.162598;1;15;1;;
Marion;30;60.12;0.002839684;-0.02130046;5.096481;0.0567255;-0.005679935;4.986481;1;15;1;;
Marion;30;60.14;0.0006840825;-0.02815169;5.126022;0.06199539;-0.008013487;5.131638;1;15;1;;
Marion;30;60.16;-0.0007615685;-0.02893898;5.100662;0.05864209;-0.0102255;5.15976;1;15;1;;
Marion;30;60.18;-0.01023474;-0.04052854;5.208176;0.04689598;-0.0269385;5.100739;1;15;1;;
Marion;30;60.2;-0.0102348;-0.04052854;5.208176;0.04689604;-0.0269385;5.100739;1;15;1;;
Marion;30;60.22;-0.0130299;-0.04281318;5.150162;0.04983407;-0.02795252;5.132202;1;15;1;;
Marion;30;60.24;-0.01239496;-0.04401943;5.112747;0.04579204;-0.02651691;5.031525;1;15;1;;
Marion;30;60.26;-0.01317179;-0.04239339;5.126007;0.04579628;-0.02693477;4.997559;1;15;1;;
Marion;30;60.28;-0.01407504;-0.04356629;5.151016;0.04359502;-0.02695552;5.07103;1;15;1;;
Marion;30;60.3;-0.01305413;-0.04415348;5.17189;0.04637831;-0.02496538;5.084747;1;15;1;;
Marion;30;60.32;-0.01515189;-0.04451266;5.172501;0.04751116;-0.02763861;5.133575;1;15;1;;
Marion;30;60.34;-0.01318985;-0.04498076;5.205353;0.04362208;-0.02459323;5.170425;1;15;1;;
Marion;30;60.36;-0.012961;-0.04473346;5.263306;0.04792136;-0.02230042;5.29155;1;15;1;;
Marion;30;60.38;-0.00953573;-0.04241997;5.240799;0.04772204;-0.01869091;5.273941;1;15;1;;
Marion;30;60.4;-0.006493777;-0.033544;5.233994;0.05566967;-0.01114914;5.270569;1;15;1;;
Marion;30;60.42;-0.006201774;-0.02992013;5.174347;0.05824745;-0.00975883;5.406631;1;15;1;;
Marion;30;60.44;-0.005368859;-0.03021598;5.201935;0.05908954;-0.01119038;5.414368;1;15;1;;
Marion;30;60.46;-0.008470893;-0.0270955;5.275162;0.05855274;-0.00936529;5.354462;1;15;1;;
Marion;30;60.48;-0.003102005;-0.02303651;5.275299;0.05536926;-0.008187681;5.255768;1;15;1;;
Marion;30;60.5;-0.01056814;-0.02522928;5.126511;0.06145662;-0.01133606;5.347687;1;15;1;;
Marion;30;60.52;-0.005537063;-0.02117866;5.210205;0.05943948;-0.009963572;5.29512;1;15;1;;
Marion;30;60.54;-0.005693734;-0.02339301;5.189606;0.05049062;-0.01095653;5.320053;1;15;1;;
Marion;30;60.56;-0.004786015;-0.01825783;5.206665;0.04460275;-0.01155591;5.19664;1;15;1;;
Marion;30;60.58;-0.01463777;-0.02415538;5.067001;0.05004954;-0.008695632;5.192047;1;15;1;;
Marion;30;60.6;-0.0034495;-0.01725459;5.228806;0.04808366;-0.01072177;5.147369;1;15;1;;
Marion;30;60.62;0.0001009107;-0.01729655;5.27887;0.05058837;-0.009673089;5.293655;1;15;1;;
Marion;30;60.64;-0.01354402;-0.02494457;4.977142;0.05029863;-0.008588523;5.261215;1;15;1;;
Marion;30;60.66;-0.01206046;-0.02188012;5.165085;0.05369449;-0.009294748;5.366272;1;15;1;;
Marion;30;60.68;-0.0128029;-0.02381769;5.090347;0.05022746;-0.01704597;5.342773;1;15;1;;
Marion;30;60.7;-0.009725094;-0.02329022;5.069016;0.05398822;-0.00285849;5.448349;1;15;1;;
Marion;30;60.72;-0.01153874;-0.02277714;5.059708;0.04884958;-0.0005168617;5.50145;1;15;1;;
Marion;30;60.74;-0.01388928;-0.02268991;5.109451;0.02584779;-0.01917881;5.505814;1;15;1;;
Marion;30;60.76;-0.005289316;-0.01609758;5.398438;0.05686563;-0.01158118;5.362228;1;15;1;;
Marion;30;60.78;-0.01284665;-0.02224693;5.212097;0.05533314;-0.01768777;5.408524;1;15;1;;
Marion;30;60.8;-0.01371491;-0.02427179;5.194748;0.05839097;-0.01445112;5.381073;1;15;1;;
Marion;30;60.82;-0.01195452;-0.02249265;5.186417;0.06226164;-0.006920695;5.499893;1;15;1;;
Marion;30;60.84;-0.004674941;-0.02706411;5.123642;0.07203734;-0.002716482;5.542419;1;15;1;;
Marion;30;60.86;-0.005239993;-0.02703238;5.09642;0.07209945;-0.005183667;5.38324;1;15;1;;
Marion;30;60.88;-0.00216046;-0.03030574;5.144775;0.08831203;0.04702818;5.208481;1;15;1;;
Marion;30;60.9;-0.00216049;-0.03030574;5.144775;0.08831209;0.04702818;5.208481;1;15;1;;
Marion;30;60.92;-0.01128367;-0.004222184;5.027069;0.08767462;0.05647784;5.380875;1;15;1;;
Marion;30;60.94;0.001334369;-0.03362092;5.080811;0.09535885;0.04005092;5.339188;1;15;1;;
Marion;30;60.96;0.00317961;-0.03183049;5.216812;0.078471;-0.007745802;5.360596;1;15;1;;
Marion;30;60.98;0.009261787;-0.0294925;5.215759;0.07592744;-0.004784793;5.381927;1;15;1;;
Marion;30;61;0.008838534;-0.02932447;5.347366;0.08064365;-0.005423605;5.61496;1;15;1;;
Marion;30;61.02;0.01016951;-0.03049386;5.339935;0.07911026;-0.00703913;5.517258;1;15;1;;
Marion;30;61.04;0.008797705;-0.02678341;5.406769;0.07958746;-0.004864275;5.448715;1;15;1;;
Marion;30;61.06;0.001302421;-0.02701917;5.296677;0.06816065;-0.001632452;5.435257;1;15;1;;
Marion;30;61.08;-0.000464201;-0.03001341;5.370865;0.07258499;-0.001700938;5.592407;1;15;1;;
Marion;30;61.1;0.001356661;-0.02928472;5.396622;0.07004058;-0.003978938;5.556213;1;15;1;;
Marion;30;61.12;0.0004287362;-0.03281963;5.499771;0.06975442;-0.01026708;5.642639;1;15;1;;
Marion;30;61.14;4.768372E-05;-0.03298745;5.463593;0.06692135;-0.01093292;5.64151;1;15;1;;
Marion;30;61.16;5.90086E-06;-0.03304169;5.480728;0.06648088;-0.005062342;5.788879;1;15;1;;
Marion;30;61.18;2.980232E-05;-0.0325923;5.487732;0.06308949;-0.01023251;5.619659;1;15;1;;
Marion;30;61.2;-0.002803445;-0.03056544;5.426788;0.06442869;-0.00248003;5.639328;1;15;1;;
Marion;30;61.22;-0.002207756;-0.02964655;5.563217;0.06455892;-0.003102958;5.718796;1;15;1;;
Marion;30;61.24;-0.0004819334;-0.02848029;5.39418;0.06210804;0.0007194877;5.703659;1;15;1;;
Marion;30;61.26;-0.004018903;-0.02517301;5.416855;0.06212622;-0.0001568496;5.669678;1;15;1;;
Marion;30;61.28;-0.003373146;-0.02836281;5.376282;0.06218809;-0.0009629428;5.626816;1;15;1;;
Marion;30;61.3;-0.001082629;-0.02817306;5.381699;0.06739718;-0.0009867847;5.677658;1;15;1;;
Marion;30;61.32;-0.002581;-0.0267826;5.448578;0.07051647;-0.001943678;5.772766;1;15;1;;
Marion;30;61.34;-0.001760334;-0.02715394;5.582855;0.06732404;-0.002662003;5.723923;1;15;1;;
Marion;30;61.36;-0.00113073;-0.02959788;5.49147;0.06409907;-0.006763339;5.77095;1;15;1;;
Marion;30;61.38;-0.006820649;-0.02962387;5.655594;0.06373966;-0.003805727;5.806793;1;15;1;;
Marion;30;61.4;-0.006820649;-0.02962387;5.655594;0.0637396;-0.003805727;5.806793;1;15;1;;
Marion;30;61.42;-0.008736223;-0.0315617;5.647491;0.06176591;-0.01035172;5.779343;1;15;1;;
Marion;30;61.44;-0.00861612;-0.0282394;5.576599;0.06399465;-0.009732366;5.695831;1;15;1;;
Marion;30;61.46;-0.01102996;-0.03137153;5.473251;0.06156492;-0.01082748;5.821335;1;15;1;;
Marion;30;61.48;-0.01209897;-0.0299848;5.511414;0.05861324;-0.011724;5.72084;1;15;1;;
Marion;30;61.5;-0.01365891;-0.02945372;5.521484;0.05797309;-0.01437843;5.805573;1;15;1;;
Marion;30;61.52;-0.01347792;-0.02879983;5.451904;0.05705768;-0.01194978;5.671356;1;15;1;;
Marion;30;61.54;-0.01658177;-0.0295383;5.468292;0.05419362;-0.01045185;5.734329;1;15;1;;
Marion;30;61.56;-0.01671249;-0.03232449;5.373947;0.0535745;-0.01539367;5.737259;1;15;1;;
Marion;30;61.58;-0.01377764;-0.03108656;5.456131;0.05460072;-0.01238766;5.707382;1;15;1;;
Marion;30;61.6;-0.005931973;-0.02842438;5.498825;0.05720663;-0.01124728;5.580063;1;15;1;;
Marion;30;61.62;-0.008713305;-0.02619606;5.499908;0.05703861;-0.01075995;5.716751;1;15;1;;
Marion;30;61.64;-0.007523149;-0.02619407;5.439438;0.0552597;-0.0132286;5.533646;1;15;1;;
Marion;30;61.66;-0.005252928;-0.02792743;5.414307;0.05264956;-0.01167712;5.404709;1;15;1;;
Marion;30;61.68;-0.004637539;-0.02546954;5.323792;0.05499434;-0.01062226;5.460678;1;15;1;;
Marion;30;61.7;-0.01270953;-0.02683944;5.312897;0.05870777;-0.008397788;5.557114;1;15;1;;
Marion;30;61.72;-0.01261678;-0.02776161;5.325699;0.05944997;-0.008362293;5.676193;1;15;1;;
Marion;30;61.74;-0.007452667;-0.02662522;5.31041;0.06361401;-0.01130259;5.500595;1;15;1;;
Marion;30;61.76;-0.006280363;-0.02652135;5.285492;0.06889373;-0.005366117;5.623093;1;15;1;;
Marion;30;61.78;-0.005731791;-0.0300059;5.283096;0.06340158;-0.01188165;5.562729;1;15;1;;
Marion;30;61.8;-0.005731732;-0.0300059;5.283096;0.06340164;-0.01188171;5.562729;1;15;1;;
Marion;30;61.82;-0.003305018;-0.03237131;5.412994;0.0610311;-0.01110134;5.701538;1;15;1;;
Marion;30;61.84;-0.006666869;-0.03364214;5.443832;0.06130064;-0.01203409;5.592102;1;15;1;;
Marion;30;61.86;-0.005071521;-0.03054538;5.357849;0.06147927;-0.01294535;5.617691;1;15;1;;
Marion;30;61.88;-0.007040352;-0.03267342;5.376984;0.06209952;-0.01608315;5.676254;1;15;1;;
Marion;30;61.9;-0.005996704;-0.03204945;5.376617;0.06655025;-0.0139119;5.616577;1;15;1;;
Marion;30;61.92;-0.006362319;-0.03337613;5.351257;0.0603534;-0.01398504;5.577362;1;15;1;;
Marion;30;61.94;-0.00361824;-0.02966356;5.35585;0.05974686;-0.01238415;5.559692;1;15;1;;
Marion;30;61.96;-0.004446089;-0.03015071;5.37886;0.05999762;-0.01217958;5.550491;1;15;1;;
Marion;30;61.98;-0.004244149;-0.030561;5.38768;0.06047928;-0.01142383;5.532684;1;15;1;;
Marion;30;62;-0.004476994;-0.02548024;5.348831;0.06102872;-0.00413689;5.634262;1;15;1;;
Marion;30;62.02;-0.002045065;-0.02512369;5.460617;0.0637207;-0.003659576;5.455231;1;15;1;;
Marion;30;62.04;-0.003667742;-0.02472049;5.394653;0.06411117;-0.004515737;5.470642;1;15;1;;
Marion;30;62.06;-0.001687944;-0.02401486;5.442184;0.06121069;-0.001935989;5.504349;1;15;1;;
Marion;30;62.08;-0.001955897;-0.02503181;5.490875;0.06431746;-0.005501866;5.568665;1;15;1;;
Marion;30;62.1;-0.001117587;-0.02488646;5.513962;0.06378478;-0.0009635985;5.606323;1;15;1;;
Marion;30;62.12;-0.005403847;-0.024582;5.443192;0.0623349;-0.004707277;5.520676;1;15;1;;
Marion;30;62.14;0.003147662;-0.01981315;5.508881;0.06338626;-0.002895772;5.619904;1;15;1;;
Marion;30;62.16;-0.0006534457;-0.02161688;5.646912;0.05692327;-0.003595829;5.392822;1;15;1;;
Marion;30;62.18;-0.008810997;-0.02434358;5.520584;0.0553745;-0.006038815;5.567444;1;15;1;;
Marion;30;62.2;-0.007965147;-0.02347082;5.514511;0.05403161;-0.006262541;5.623184;1;15;1;;
Marion;30;62.22;-0.008237004;-0.02232051;5.591797;0.0535537;-0.005349874;5.610474;1;15;1;;
Marion;30;62.24;-0.005364478;-0.02087224;5.545029;0.05431461;-0.004590482;5.610687;1;15;1;;
Marion;30;62.26;-0.004759967;-0.02274698;5.567551;0.0556218;-0.00467357;5.60965;1;15;1;;
Marion;30;62.28;-0.005239695;-0.02093112;5.597321;0.05704564;-0.003541976;5.531967;1;15;1;;
Marion;30;62.3;-0.005239516;-0.02093118;5.597321;0.05704588;-0.003541976;5.531967;1;15;1;;
Marion;30;62.32;-0.001532733;-0.02102619;5.579971;0.05889928;-0.004933327;5.545319;1;15;1;;
Marion;30;62.34;-0.001627296;-0.01982352;5.54985;0.05747581;-0.004536331;5.672195;1;15;1;;
Marion;30;62.36;-0.0005109608;-0.02126768;5.632706;0.05773896;-0.004137099;5.641266;1;15;1;;
Marion;30;62.38;-0.001586646;-0.02336949;5.598145;0.05715281;-0.001349837;5.631256;1;15;1;;
Marion;30;62.4;-0.004556954;-0.02156463;5.586334;0.05711579;0.0002321601;5.642075;1;15;1;;
Marion;30;62.42;-0.002958059;-0.02040923;5.455154;0.05564833;-0.0007339418;5.588242;1;15;1;;
Marion;30;62.44;-0.004169345;-0.0195078;5.593307;0.05996752;-0.001032352;5.678711;1;15;1;;
Marion;30;62.46;-0.002001017;-0.01844451;5.626434;0.05974096;0.0002701879;5.631256;1;15;1;;
Marion;30;62.48;-0.0004749596;-0.01799375;5.577118;0.06034291;9.191036E-05;5.674896;1;15;1;;
Marion;30;62.5;0.001098156;-0.01576915;5.578705;0.05899167;0.001464248;5.680191;1;15;1;;
Marion;30;62.52;0.002124429;-0.01373938;5.540344;0.05847222;0.005824149;5.68631;1;15;1;;
Marion;30;62.54;0.004005373;-0.01262644;5.465378;0.05674249;0.005010366;5.558365;1;15;1;;
Marion;30;62.56;0.004035413;-0.01348299;5.534393;0.05772877;0.005357862;5.654205;1;15;1;;
Marion;30;62.58;0.0008371472;-0.01730219;5.510742;0.05959868;0.004756272;5.632767;1;15;1;;
Marion;30;62.6;0.002399623;-0.02044636;5.555817;0.05703706;0.001916707;5.625626;1;15;1;;
Marion;30;62.62;-0.003938079;-0.02788863;5.5896;0.05788881;-0.002241403;5.602844;1;15;1;;
Marion;30;62.64;-0.003277302;-0.02738652;5.560242;0.05812979;-0.0033544;5.646881;1;15;1;;
Marion;30;62.66;-0.002783209;-0.02693883;5.560547;0.05951351;-0.001280755;5.595291;1;15;1;;
Marion;30;62.68;-0.002527952;-0.02746722;5.549973;0.06183112;4.869699E-05;5.610428;1;15;1;;
Marion;30;62.7;0.0008315444;-0.02082196;5.59845;0.06307012;-0.001434177;5.617798;1;15;1;;
Marion;30;62.72;0.0008317828;-0.0208219;5.59845;0.0630703;-0.001434177;5.617798;1;15;1;;
Marion;30;62.74;0.007438779;-0.02122343;5.522781;0.0596993;-0.005605251;5.521729;1;15;1;;
Marion;30;62.76;-0.000392437;-0.02679291;5.435806;0.06154531;-0.003753722;5.56221;1;15;1;;
Marion;30;62.78;-0.0005410016;-0.0264695;5.477509;0.06313735;0.0008659363;5.554077;1;15;1;;
Marion;30;62.8;-0.00152272;-0.0275909;5.542206;0.06338346;0.00021106;5.536224;1;15;1;;
Marion;30;62.82;-4.169345E-05;-0.02785483;5.41095;0.06796777;0.0001193285;5.550674;1;15;1;;
Marion;30;62.84;-0.000613004;-0.02959788;5.497971;0.06657302;-0.00042817;5.685135;1;15;1;;
Marion;30;62.86;-0.005614579;-0.02693558;5.45787;0.0654487;-0.002784491;5.700058;1;15;1;;
Marion;30;62.88;-0.005097121;-0.0269298;5.39357;0.06669849;-0.003040671;5.695389;1;15;1;;
Marion;30;62.9;-0.003377974;-0.02690169;5.569077;0.0685035;-0.003124446;5.664688;1;15;1;;
Marion;30;62.92;-0.003378123;-0.02690169;5.569077;0.06850338;-0.003124446;5.664688;1;15;1;;
Marion;30;62.94;-0.005133152;-0.02726409;5.427139;0.05925858;-0.003793538;5.480652;1;15;1;;
Marion;30;62.96;-0.006418318;-0.02729255;5.425873;0.06443655;-0.003481925;5.530365;1;15;1;;
Marion;30;62.98;-0.01057115;-0.02912253;5.296204;0.0636093;-0.007720739;5.641998;1;15;1;;
Marion;30;63;-0.009233147;-0.02728558;5.342758;0.05798531;-0.006941646;5.447433;1;15;1;;
Marion;30;63.02;-0.007959485;-0.02721342;5.408203;0.06446266;-0.004251003;5.489975;1;15;1;;
Marion;30;63.04;-0.008300453;-0.02486503;5.322556;0.06555724;-0.008090287;5.528336;1;15;1;;
Marion;30;63.06;-0.006349564;-0.0247606;5.335144;0.06881088;-0.008096129;5.462891;1;15;1;;
Marion;30;63.08;-0.005849391;-0.02425417;5.363052;0.06658441;-0.006640255;5.407303;1;15;1;;
Marion;30;63.1;-0.005630046;-0.02480805;5.304642;0.06556422;-0.008296311;5.513504;1;15;1;;
Marion;30;63.12;-0.004475743;-0.0239999;5.308075;0.06692481;-0.008013606;5.399536;1;15;1;;
Marion;30;63.14;0.0004161596;-0.02524683;5.379578;0.0689525;-0.01008976;5.440369;1;15;1;;
Marion;30;63.16;0.001283705;-0.02378887;5.301285;0.07036513;-0.01131922;5.393448;1;15;1;;
Marion;30;63.18;0.0004339814;-0.02390173;5.27742;0.07239223;-0.008136541;5.521469;1;15;1;;
Marion;30;63.2;0.002490163;-0.02345014;5.398132;0.07515061;-0.01033115;5.471069;1;15;1;;
Marion;30;63.22;0.002490103;-0.02345014;5.398132;0.07515043;-0.01033109;5.471069;1;15;1;;
Marion;30;63.24;0.003624856;-0.02287555;5.408829;0.07444179;-0.006468058;5.493958;1;15;1;;
Marion;30;63.26;0.0004457235;-0.0243426;5.399933;0.0738582;-0.007554412;5.489304;1;15;1;;
Marion;30;63.28;-0.004052818;-0.02966401;5.350845;0.0698663;-0.007692575;5.535416;1;15;1;;
Marion;30;63.3;-0.002611816;-0.02864283;5.375702;0.07010669;-0.00981763;5.46019;1;15;1;;
Marion;30;63.32;0.001599729;-0.02680901;5.368042;0.06903499;-0.01044866;5.480774;1;15;1;;
Marion;30;63.34;0.003252089;-0.02542016;5.37265;0.068721;-0.009914875;5.551056;1;15;1;;
Marion;30;63.36;-0.0126459;-0.03146756;5.434586;0.05903614;-0.007744491;5.53006;1;15;1;;
Marion;30;63.38;-0.01291862;-0.03100857;5.402191;0.06290156;-0.009554595;5.587418;1;15;1;;
Marion;30;63.4;-0.01016694;-0.03180808;5.475998;0.05450332;-0.01009116;5.48555;1;15;1;;
Marion;30;63.42;-0.01016694;-0.03180808;5.475998;0.05450344;-0.0100911;5.48555;1;15;1;;
Marion;30;63.44;-0.01265457;-0.03044537;5.384842;0.05284488;-0.01580611;5.575272;1;15;1;;
Marion;30;63.46;-0.01321012;-0.02888566;5.427261;0.04785997;-0.01661181;5.570679;1;15;1;;
Marion;30;63.48;-0.009168327;-0.03041062;5.462067;0.05657816;-0.01557261;5.660645;1;15;1;;
Marion;30;63.5;-0.008718252;-0.03151834;5.545547;0.05211115;-0.01449433;5.618225;1;15;1;;
Marion;30;63.52;-0.01078579;-0.02914444;5.441864;0.05112481;-0.01561323;5.54747;1;15;1;;
Marion;30;63.54;-0.01188138;-0.03098425;5.430191;0.0523051;-0.01439792;5.58194;1;15;1;;
Marion;30;63.56;-0.01126301;-0.02717054;5.525589;0.05194646;-0.01240849;5.558777;1;15;1;;
Marion;30;63.58;-0.01242685;-0.02805781;5.470078;0.05515194;-0.01153067;5.587708;1;15;1;;
Marion;30;63.6;-0.01257327;-0.02916497;5.439301;0.05554986;-0.01159188;5.718582;1;15;1;;
Marion;30;63.62;-0.008586645;-0.02531236;5.440079;0.05651218;-0.005976468;5.61377;1;15;1;;
Marion;30;63.64;-0.01071963;-0.02375478;5.4664;0.05542833;-0.005509913;5.528152;1;15;1;;
Marion;30;63.66;-0.007513046;-0.02334666;5.496155;0.05623817;-0.006278366;5.604065;1;15;1;;
Marion;30;63.68;-0.01114747;-0.02610329;5.455261;0.05637169;-0.003379196;5.541245;1;15;1;;
Marion;30;63.7;-0.008128494;-0.02519867;5.377289;0.06194693;-0.004663199;5.624771;1;15;1;;
Marion;30;63.72;-0.002824247;-0.02579665;5.382233;0.06175101;-0.004852235;5.577393;1;15;1;;
Marion;30;63.74;-0.001402587;-0.02347153;5.35788;0.06134456;-0.0003623366;5.412872;1;15;1;;
Marion;30;63.76;-0.001610816;-0.02412769;5.404251;0.06183922;-0.002812862;5.697464;1;15;1;;
Marion;30;63.78;0.001930714;-0.02138606;5.361801;0.06394607;-0.0009798706;5.58461;1;15;1;;
Marion;30;63.8;0.003475904;-0.02224106;5.347473;0.06390584;-0.003692299;5.41893;1;15;1;;
Marion;30;63.82;0.003909171;-0.021285;5.439575;0.06168181;-0.006561935;5.538116;1;15;1;;
Marion;30;63.84;0.0009630919;-0.02513936;5.44426;0.06076258;-0.0104017;5.466431;1;15;1;;
Marion;30;63.86;0.00177753;-0.02516651;5.436417;0.06075644;-0.01033136;5.466232;1;15;1;;
Marion;30;63.88;0.001396954;-0.02451506;5.442551;0.06058973;-0.01021156;5.464127;1;15;1;;
Marion;30;63.9;0.001462162;-0.0237996;5.404358;0.06064886;-0.009713769;5.470474;1;15;1;;
Marion;30;63.92;-0.001586765;-0.02331024;5.390274;0.05989265;-0.009700149;5.476318;1;15;1;;
Marion;30;63.94;-0.003899753;-0.02480692;5.409851;0.06023288;-0.007526278;5.57457;1;15;1;;
Marion;30;63.96;-0.01784155;-0.02348524;5.257385;0.05619472;-0.01082158;5.483444;1;15;1;;
Marion;30;63.98;-0.01497295;-0.02467322;5.325668;0.0570299;-0.01018149;5.565918;1;15;1;;
Marion;30;64;-0.01412803;-0.02288952;5.297165;0.05835283;-0.009921551;5.532043;1;15;1;;
Marion;30;64.02;-0.01493821;-0.02302051;5.404221;0.05891579;-0.009615302;5.52063;1;15;1;;
Marion;30;64.04;-0.0130572;-0.02548736;5.401062;0.05930787;-0.009530187;5.53215;1;15;1;;
Marion;30;64.06;-0.01114017;-0.02551064;5.462967;0.05936188;-0.009119362;5.520294;1;15;1;;
Marion;30;64.08;-0.0108054;-0.02491206;5.436874;0.06005478;-0.005557269;5.525558;1;15;1;;
Marion;30;64.1;-0.009638906;-0.02481332;5.431915;0.05896896;-0.005657703;5.521988;1;15;1;;
Marion;30;64.12;-0.01062694;-0.02487415;5.39856;0.05879736;-0.005765438;5.484802;1;15;1;;
Marion;30;64.14;-0.005434722;-0.02564248;5.490997;0.06000894;-0.004308283;5.604782;1;15;1;;
Marion;30;64.16;-0.009979069;-0.02528211;5.394302;0.05847597;-0.001112849;5.42627;1;15;1;;
Marion;30;64.18;-0.008636296;-0.02294469;5.452332;0.0577594;-0.0009829402;5.647491;1;15;1;;
Marion;30;64.2;-0.007742047;-0.02123439;5.49118;0.05944556;-0.0007457733;5.723145;1;15;1;;
Marion;30;64.22;-0.007714093;-0.0226638;5.498016;0.060251;-0.001367688;5.67276;1;15;1;;
Marion;30;64.24;-0.008099496;-0.02181521;5.496292;0.06055826;-0.001659781;5.703369;1;15;1;;
Marion;30;64.26;-0.007706493;-0.02135253;5.492584;0.06023288;-0.001897424;5.691315;1;15;1;;
Marion;30;64.28;-0.004617602;-0.02296224;5.454437;0.0635314;0.0006332994;5.632065;1;15;1;;
